academic_item,applies_to_all_offerings,code,type
C07140,TRUE,098415M,CRICOS
C10469,TRUE,110891M,CRICOS
C07004,TRUE,109002D,CRICOS
C10004,TRUE,044179J,CRICOS
C11285,TRUE,098059D,CRICOS
C07122,TRUE,080597C,CRICOS
C10377,TRUE,087781B,CRICOS
C11254,TRUE,088014M,CRICOS
C50009,TRUE,018126E,CRICOS
C07018,TRUE,009678C,CRICOS
C10163,TRUE,040712C,CRICOS
C04449,TRUE,113073K,CRICOS
C03069,TRUE,109388C,CRICOS
C10342,TRUE,084784A,CRICOS
C04391,TRUE,098061K,CRICOS
C04393,TRUE,098062J,CRICOS
C03063,TRUE,098418G,CRICOS
C04410,TRUE,102330M,CRICOS
C09153,TRUE,106919E,CRICOS
C04259,TRUE,077377G,CRICOS
C10338,TRUE,079765B,CRICOS
C06108,TRUE,109000F,CRICOS
C11238,TRUE,081084J,CRICOS
C30019,TRUE,082432G,CRICOS
C04287,TRUE,084675F,CRICOS
C10362,TRUE,087734J,CRICOS
C10371,TRUE,087738E,CRICOS
C04315,TRUE,089510J,CRICOS
C04305,TRUE,088012B,CRICOS
C04393,TRUE,098062J,CRICOS
C04394,TRUE,098414A,CRICOS
C04325,TRUE,082831D,CRICOS
C11232,TRUE,077342G,CRICOS
C11238,TRUE,081084J,CRICOS
C04286,TRUE,084674G,CRICOS
C10362,TRUE,087734J,CRICOS
C10367,TRUE,087765B,CRICOS
C09079,TRUE,080270D,CRICOS
C04428,TRUE,105155H,CRICOS
C04424,TRUE,104623D,CRICOS
C10389,TRUE,092383G,CRICOS
C07019,TRUE,032341C,CRICOS
C10372,TRUE,087768K,CRICOS
C04316,TRUE,089509B,CRICOS
C04236,TRUE,060932C,CRICOS
C04222,TRUE,096325G,CRICOS
C04369,TRUE,096872B,CRICOS
C03064,TRUE,099357G,CRICOS
C10271,TRUE,071631C,CRICOS
C20056,TRUE,084260G,CRICOS
C10472,TRUE,110750B,CRICOS
C04456,TRUE,Pending,CRICOS
C03025,TRUE,001121E,CRICOS
C03032,TRUE,028886D,CRICOS
C06006,TRUE,066575D,CRICOS
C07141,TRUE,098503M,CRICOS
C07132,TRUE,088932F,CRICOS
C11277,TRUE,098054J,CRICOS
C10348,TRUE,086359B,CRICOS
